bar_time,ohlcv_time,rsi_value,rsi_ma,nas_value,source_snapshot_time,source_bar_index,alignment_status,causal_ok,duplicate_snapshot_flag,notes
1458583200,1458583200,43.75,51.25,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-21T20:58:59+00:00,4828,OK,True,False,
1458597600,1458597600,42.96,49.82,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-22T01:59:59+00:00,4829,OK,True,False,
1458612000,1458612000,43.11,48.87,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-22T05:59:59+00:00,4830,OK,True,False,
1458626400,1458626400,48.25,48.34,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-22T09:59:59+00:00,4831,OK,True,False,
1458640800,1458640800,52.69,48.19,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-22T13:59:59+00:00,4832,OK,True,False,
1458655200,1458655200,55.83,48.66,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-22T17:59:59+00:00,4833,OK,True,False,
1458669600,1458669600,47.01,47.78,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-22T20:58:59+00:00,4834,OK,True,False,
1458684000,1458684000,47.75,47.52,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-23T01:59:59+00:00,4835,OK,True,False,
1458698400,1458698400,44.9,46.76,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-23T05:59:59+00:00,4836,OK,True,False,
1458712800,1458712800,36.75,45.24,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-23T09:59:59+00:00,4837,OK,True,False,
1458727200,1458727200,36.39,44.61,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-23T13:59:59+00:00,4838,OK,True,False,
1458741600,1458741600,26.71,42.66,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-23T17:59:59+00:00,4839,OK,True,False,
1458756000,1458756000,34.4,42.51,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-23T20:58:59+00:00,4840,OK,True,False,
1458770400,1458770400,32.71,41.58,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-24T01:59:59+00:00,4841,OK,True,False,
1458784800,1458784800,30.86,40.6,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-24T05:59:59+00:00,4842,OK,True,False,
1458799200,1458799200,33.38,40.09,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-24T09:59:59+00:00,4843,OK,True,False,
1458813600,1458813600,32.16,38.85,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-24T13:59:59+00:00,4844,OK,True,False,
1458828000,1458828000,33.59,37.6,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-24T17:59:59+00:00,4845,OK,True,False,
1458842400,1458842400,37.68,36.59,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-24T20:58:59+00:00,4846,OK,True,False,
1459116000,1459116000,32.42,35.33,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-28T01:59:59+00:00,4847,OK,True,False,
1459130400,1459130400,30.47,33.92,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-28T05:59:59+00:00,4848,OK,True,False,
1459144800,1459144800,36.6,33.76,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-28T09:59:59+00:00,4849,OK,True,False,
1459159200,1459159200,37.63,33.9,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-28T13:59:59+00:00,4850,OK,True,False,
1459173600,1459173600,41.66,34.56,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-28T17:59:59+00:00,4851,OK,True,False,
1459188000,1459188000,41.31,35.58,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-28T20:58:59+00:00,4852,OK,True,False,
1459202400,1459202400,43.07,36.32,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-29T01:59:59+00:00,4853,OK,True,False,
1459216800,1459216800,42.31,36.98,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-29T05:59:59+00:00,4854,OK,True,False,
1459231200,1459231200,40.61,37.55,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-29T09:59:59+00:00,4855,OK,True,False,
1459245600,1459245600,41.18,38.14,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-29T13:59:59+00:00,4856,OK,True,False,
1459260000,1459260000,47.37,39.67,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-29T17:59:59+00:00,4857,OK,True,False,
1459274400,1459274400,61.17,42.62,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-29T20:58:59+00:00,4858,OK,True,False,
1459288800,1459288800,62.05,44.51,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-30T01:59:59+00:00,4859,OK,True,False,
1459303200,1459303200,59.47,46.1,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-30T05:59:59+00:00,4860,OK,True,False,
1459317600,1459317600,58.02,47.96,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-30T09:59:59+00:00,4861,OK,True,False,
1459332000,1459332000,57.89,49.47,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-30T13:59:59+00:00,4862,OK,True,False,
1459346400,1459346400,54.82,50.48,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-30T17:59:59+00:00,4863,OK,True,False,
1459360800,1459360800,46.24,50.2,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-30T20:58:59+00:00,4864,OK,True,False,
1459375200,1459375200,45.44,50.4,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-31T01:59:59+00:00,4865,OK,True,False,
1459389600,1459389600,48.51,51.01,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-31T05:59:59+00:00,4866,OK,True,False,
1459404000,1459404000,48.53,51.46,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-31T09:59:59+00:00,4867,OK,True,False,
1459418400,1459418400,54.35,52.86,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-31T13:59:59+00:00,4868,OK,True,False,
1459432800,1459432800,56.67,54.14,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-31T17:59:59+00:00,4869,OK,True,False,
1459447200,1459447200,52.84,54.26,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-03-31T20:58:59+00:00,4870,OK,True,False,
1459461600,1459461600,52.14,53.61,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-01T01:59:59+00:00,4871,OK,True,False,
1459476000,1459476000,51.25,52.69,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-01T05:59:59+00:00,4872,OK,True,False,
1459490400,1459490400,52.19,52.26,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-01T09:59:59+00:00,4873,OK,True,False,
1459504800,1459504800,50.56,51.62,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-01T13:59:59+00:00,4874,OK,True,False,
1459519200,1459519200,34.29,48.81,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-01T20:54:59+00:00,4876,OK,True,True,
1459720800,1459720800,41.81,48.17,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-04T01:59:59+00:00,4877,OK,True,False,
1459735200,1459735200,41.76,47.79,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-04T05:59:59+00:00,4878,OK,True,False,
1459749600,1459749600,41.78,47.3,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-04T09:59:59+00:00,4879,OK,True,False,
1459764000,1459764000,39.02,46.43,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-04T13:59:59+00:00,4880,OK,True,False,
1459778400,1459778400,42.77,45.87,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-04T17:59:59+00:00,4881,OK,True,False,
1459792800,1459792800,42.15,44.79,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-04T20:58:59+00:00,4882,OK,True,False,
1459807200,1459807200,39.64,43.65,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-05T01:59:59+00:00,4883,OK,True,False,
1459821600,1459821600,50.67,44.29,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-05T05:59:59+00:00,4884,OK,True,False,
1459836000,1459836000,51.92,44.43,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-05T09:59:59+00:00,4885,OK,True,False,
1459850400,1459850400,56.45,45.04,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-05T13:59:59+00:00,4886,OK,True,False,
1459864800,1459864800,57.0,45.53,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-05T17:59:59+00:00,4887,OK,True,False,
1459879200,1459879200,54.27,46.72,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-05T20:58:59+00:00,4888,OK,True,False,
1459893600,1459893600,55.42,47.85,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-06T01:59:59+00:00,4889,OK,True,False,
1459908000,1459908000,53.34,48.4,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-06T05:59:59+00:00,4890,OK,True,False,
1459922400,1459922400,52.46,49.26,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-06T09:59:59+00:00,4891,OK,True,False,
1459936800,1459936800,47.95,49.39,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-06T13:59:59+00:00,4892,OK,True,False,
1459951200,1459951200,44.31,49.5,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-06T17:59:59+00:00,4893,OK,True,False,
1459965600,1459965600,44.79,49.68,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-06T20:58:59+00:00,4894,OK,True,False,
1459980000,1459980000,45.85,49.97,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-07T01:59:59+00:00,4895,OK,True,False,
1459994400,1459994400,50.07,51.02,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-07T05:59:59+00:00,4896,OK,True,False,
1460008800,1460008800,53.55,51.48,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-07T09:59:59+00:00,4897,OK,True,False,
1460023200,1460023200,62.43,52.86,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-07T13:59:59+00:00,4898,OK,True,False,
1460037600,1460037600,66.22,53.84,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-07T17:59:59+00:00,4899,OK,True,False,
1460052000,1460052000,60.57,53.69,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-07T20:58:59+00:00,4900,OK,True,False,
1460066400,1460066400,61.19,54.37,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-08T01:59:59+00:00,4901,OK,True,False,
1460080800,1460080800,57.11,54.17,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-08T05:59:59+00:00,4902,OK,True,False,
1460095200,1460095200,57.3,54.47,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-08T09:59:59+00:00,4903,OK,True,False,
1460109600,1460109600,53.44,54.25,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-08T13:59:59+00:00,4904,OK,True,False,
1460124000,1460124000,58.02,55.3,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-08T17:59:59+00:00,4905,OK,True,False,
1460138400,1460138400,61.23,56.74,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-08T20:54:59+00:00,4906,OK,True,False,
1460325600,1460325600,59.59,57.74,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-11T01:59:59+00:00,4907,OK,True,False,
1460340000,1460340000,68.15,59.99,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-11T05:59:59+00:00,4908,OK,True,False,
1460354400,1460354400,66.97,61.11,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-11T09:59:59+00:00,4909,OK,True,False,
1460368800,1460368800,66.22,61.97,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-11T13:59:59+00:00,4910,OK,True,False,
1460383200,1460383200,71.01,62.93,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-11T17:59:59+00:00,4911,OK,True,False,
1460397600,1460397600,71.28,63.3,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-11T20:58:59+00:00,4912,OK,True,False,
1460412000,1460412000,72.65,64.24,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-12T01:59:59+00:00,4913,OK,True,False,
1460426400,1460426400,66.94,64.12,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-12T05:59:59+00:00,4914,OK,True,False,
1460440800,1460440800,66.87,64.81,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-12T09:59:59+00:00,4915,OK,True,False,
1460455200,1460455200,70.29,65.98,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-12T13:59:59+00:00,4916,OK,True,False,
1460469600,1460469600,62.77,66.1,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-12T17:59:59+00:00,4917,OK,True,False,
1460484000,1460484000,66.8,67.01,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-12T20:58:59+00:00,4918,OK,True,False,
1460498400,1460498400,61.54,66.71,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-13T01:59:59+00:00,4919,OK,True,False,
1460512800,1460512800,59.46,66.49,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-13T05:59:59+00:00,4920,OK,True,False,
1460527200,1460527200,52.75,64.91,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-13T09:59:59+00:00,4921,OK,True,False,
1460541600,1460541600,48.6,63.32,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-13T13:59:59+00:00,4922,OK,True,False,
1460556000,1460556000,49.0,62.1,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-13T17:59:59+00:00,4923,OK,True,False,
1460570400,1460570400,50.76,60.78,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-13T20:58:59+00:00,4924,OK,True,False,
1460584800,1460584800,44.8,58.53,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-14T01:59:59+00:00,4925,OK,True,False,
1460599200,1460599200,36.41,55.36,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-14T05:59:59+00:00,4926,OK,True,False,
1460613600,1460613600,38.8,53.52,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-14T09:59:59+00:00,4927,OK,True,False,
1460628000,1460628000,45.61,52.49,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-14T13:59:59+00:00,4928,OK,True,False,
1460642400,1460642400,40.61,50.02,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2016-04-14T17:59:59+00:00,4929,OK,True,False,
