episode_id,context_label,specialist_id,positive_evidence_count,negative_evidence_count,veto_count,review_flag_count,decisive_factors,unresolved_conflicts
5842,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
5866,,devils_advocate,0,3,1,0,F_STRICT_top_late,
5875,,devils_advocate,0,1,0,1,dist_4h_supply_low_atr,
5920,,devils_advocate,0,1,1,0,dist_4h_supply_low_atr,
5955,,devils_advocate,0,0,0,1,bub_sell_L,
5998,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
6049,,devils_advocate,0,2,1,0,F_STRICT_top_late,
6069,,devils_advocate,0,0,0,0,legpos60,
6119,,devils_advocate,0,0,0,1,sl_type,
6162,,devils_advocate,0,1,0,1,sl_type,
6193,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
6210,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
6295,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
6362,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
6376,,devils_advocate,0,0,0,1,bub_sell_L,
6453,,devils_advocate,0,2,1,0,F_STRICT_top_late,
6471,,devils_advocate,0,2,1,0,F_STRICT_top_late,
6489,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
6523,,devils_advocate,0,2,1,0,F_STRICT_top_late,
6597,,devils_advocate,0,2,1,0,F_STRICT_top_late,
6610,,devils_advocate,0,0,0,1,legpos90,
6711,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
6729,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
6741,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
6767,,devils_advocate,0,2,1,0,F_STRICT_top_late,
6791,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
6819,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
6832,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
6844,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
6887,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
6908,,devils_advocate,0,0,0,1,sl_type,
6923,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
6954,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
6962,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
6977,,devils_advocate,0,2,1,0,F_STRICT_top_late,
6992,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
7022,,devils_advocate,0,2,1,0,F_STRICT_top_late,
7053,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
7065,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
7094,,devils_advocate,0,1,1,0,dist_4h_supply_low_atr,
7119,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
7129,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
7149,,devils_advocate,0,1,0,1,dist_4h_supply_low_atr,
7232,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
7253,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
7408,,devils_advocate,0,1,0,0,sl_atr,
7426,,devils_advocate,0,2,1,0,F_STRICT_top_late,
7454,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
7509,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
7549,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
7569,,devils_advocate,0,1,0,0,rsi,
7577,,devils_advocate,0,0,0,2,dist_4h_supply_low_atr,
7662,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
7710,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
7731,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
7765,,devils_advocate,0,0,0,1,legpos90,
7797,,devils_advocate,0,3,1,0,F_STRICT_top_late,
7816,,devils_advocate,0,2,1,0,F_STRICT_top_late,
7838,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
7869,,devils_advocate,0,0,0,1,legpos90,
7902,,devils_advocate,0,2,1,0,F_STRICT_top_late,
7924,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
7933,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
7943,,devils_advocate,0,0,0,1,legpos90,
7993,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
8080,,devils_advocate,0,0,0,1,sl_type,
8095,,devils_advocate,0,0,0,1,legpos90,
8111,,devils_advocate,0,2,1,0,F_STRICT_top_late,
8133,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
8149,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
8157,,devils_advocate,0,1,0,1,sl_type,
8200,,devils_advocate,0,0,0,1,sl_type,
8216,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
8236,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
8277,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
8338,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
8357,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
8371,,devils_advocate,0,1,0,1,sl_type,
8403,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
8431,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
8460,,devils_advocate,0,1,0,2,dist_4h_supply_low_atr,
8479,,devils_advocate,0,1,0,1,dist_4h_supply_low_atr,
8497,,devils_advocate,0,1,0,1,dist_4h_supply_low_atr,
8544,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
8589,,devils_advocate,0,2,1,0,F_STRICT_top_late,
8622,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
8635,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
8659,,devils_advocate,0,0,0,1,rsi_bear_div_20b,
8765,,devils_advocate,0,2,1,0,F_STRICT_top_late,
8823,,devils_advocate,0,0,0,1,legpos90,
8858,,devils_advocate,0,2,1,0,F_STRICT_top_late,
8878,,devils_advocate,0,0,0,1,legpos90,
8893,,devils_advocate,0,0,0,1,legpos90,
8905,,devils_advocate,0,1,0,1,legpos90,
8923,,devils_advocate,0,2,1,0,F_STRICT_top_late,
8940,,devils_advocate,0,0,0,1,legpos90,
8966,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
8978,,devils_advocate,0,0,0,1,rsi_bear_div_20b,
9007,,devils_advocate,0,0,0,1,bub_sell_L,
9081,,devils_advocate,0,1,0,0,dist_sma50_atr,
9105,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
9199,,devils_advocate,0,0,0,1,legpos90,
9215,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
9243,,devils_advocate,0,3,1,0,F_STRICT_top_late,
9256,,devils_advocate,0,0,0,1,legpos90,
9287,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
9297,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
9304,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
9314,,devils_advocate,0,1,1,0,dist_4h_supply_low_atr,
9329,,devils_advocate,0,0,0,1,legpos90,
9345,,devils_advocate,0,1,0,1,sl_type,
9368,,devils_advocate,0,2,1,0,F_STRICT_top_late,
9390,,devils_advocate,0,2,1,0,F_STRICT_top_late,
9432,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
9492,,devils_advocate,0,1,0,1,sl_type,
9504,,devils_advocate,0,0,0,1,sl_type,
9512,,devils_advocate,0,1,1,0,dist_4h_supply_low_atr,
9523,,devils_advocate,0,1,0,1,sl_type,
9530,,devils_advocate,0,0,0,1,sl_type,
9537,,devils_advocate,0,0,0,0,dist_4h_supply_low_atr,
9582,,devils_advocate,0,0,0,2,dist_4h_supply_low_atr,
9628,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
9646,,devils_advocate,0,0,1,0,dist_4h_supply_low_atr,
9727,,devils_advocate,0,0,0,1,legpos90,
9805,,devils_advocate,0,0,0,1,dist_4h_supply_low_atr,
55,,exhaustion_top,4,6,0,0,legpos90,
78,,exhaustion_top,6,6,0,0,legpos90|rise20_atr,
116,,exhaustion_top,2,9,0,0,legpos90,
130,,exhaustion_top,3,8,0,0,legpos90,
140,,exhaustion_top,2,10,0,0,legpos90,
149,,exhaustion_top,7,4,0,0,legpos90,
159,,exhaustion_top,6,5,0,0,legpos90,
217,,exhaustion_top,5,7,0,0,legpos90|rise20_atr|F_STRICT_top_late,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
237,,exhaustion_top,4,6,0,0,legpos90,
287,,exhaustion_top,5,6,0,0,legpos90,
351,,exhaustion_top,2,11,0,0,legpos90|rise20_atr|dist_4h_supply_low_atr,
383,,exhaustion_top,7,4,0,0,legpos90,
391,,exhaustion_top,8,4,0,0,legpos90,
413,,exhaustion_top,1,15,0,0,legpos90|rise20_atr|F_STRICT_top_late|dist_4h_supply_low_atr,
458,,exhaustion_top,6,6,0,0,legpos90,
493,,exhaustion_top,2,10,0,0,legpos90,
521,,exhaustion_top,4,10,0,0,legpos90|dist_4h_supply_low_atr,
542,,exhaustion_top,3,8,0,0,legpos90,
583,,exhaustion_top,6,5,0,0,legpos90,
597,,exhaustion_top,4,9,0,0,legpos90|dist_4h_supply_low_atr,
631,,exhaustion_top,3,7,0,0,legpos90,
685,,exhaustion_top,3,9,0,0,legpos90|rise20_atr|dist_4h_supply_low_atr,
702,,exhaustion_top,3,9,0,0,legpos90|dist_4h_supply_low_atr,
766,,exhaustion_top,7,3,0,0,legpos90,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
780,,exhaustion_top,3,11,0,0,legpos90|dist_4h_supply_low_atr,
833,,exhaustion_top,6,4,0,0,legpos90,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
845,,exhaustion_top,6,3,0,0,legpos90,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
866,,exhaustion_top,5,7,0,0,legpos90|rise20_atr|F_STRICT_top_late,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
886,,exhaustion_top,6,6,0,0,legpos90|rise20_atr,
901,,exhaustion_top,3,12,0,0,legpos90|dist_4h_supply_low_atr,
919,,exhaustion_top,5,7,0,0,legpos90|rise20_atr|F_STRICT_top_late,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
934,,exhaustion_top,6,6,0,0,legpos90|rise20_atr,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
970,,exhaustion_top,8,4,0,0,legpos90|rise20_atr,
1027,,exhaustion_top,3,9,0,0,legpos90|rise20_atr,
1072,,exhaustion_top,5,6,0,0,legpos90,
1151,,exhaustion_top,8,4,0,0,legpos90,
1200,,exhaustion_top,3,9,0,0,legpos90|dist_4h_supply_low_atr,
1211,,exhaustion_top,4,10,0,0,legpos90|rise20_atr,
1221,,exhaustion_top,3,11,0,0,legpos90|dist_4h_supply_low_atr,
1298,,exhaustion_top,4,8,0,0,legpos90,
1316,,exhaustion_top,3,11,0,0,legpos90|dist_4h_supply_low_atr,
1326,,exhaustion_top,3,12,0,0,legpos90|rise20_atr|dist_4h_supply_low_atr,
1353,,exhaustion_top,8,5,0,0,legpos90|rise20_atr,
1429,,exhaustion_top,5,7,0,0,legpos90|rise20_atr,
1497,,exhaustion_top,2,14,0,0,legpos90|rise20_atr|dist_4h_supply_low_atr,
1522,,exhaustion_top,3,7,0,0,legpos90,
1568,,exhaustion_top,4,9,0,0,legpos90,
1623,,exhaustion_top,7,5,0,0,legpos90,
1661,,exhaustion_top,9,3,0,0,legpos90,
1761,,exhaustion_top,5,6,0,0,legpos90,
1775,,exhaustion_top,3,10,0,0,legpos90|dist_4h_supply_low_atr,
1836,,exhaustion_top,2,10,0,0,legpos90|rise20_atr|dist_4h_supply_low_atr,
1873,,exhaustion_top,2,9,0,0,legpos90,
1901,,exhaustion_top,5,8,0,0,legpos90|dist_4h_supply_low_atr,
1941,,exhaustion_top,5,6,0,0,legpos90|rise20_atr,
2034,,exhaustion_top,4,9,0,0,legpos90|dist_4h_supply_low_atr,
2053,,exhaustion_top,4,8,0,0,legpos90,
2100,,exhaustion_top,2,11,0,0,legpos90,
2110,,exhaustion_top,4,7,0,0,legpos90,
2174,,exhaustion_top,6,7,0,0,legpos90,
2188,,exhaustion_top,3,11,0,0,legpos90|dist_4h_supply_low_atr,
2204,,exhaustion_top,3,10,0,0,legpos90|dist_4h_supply_low_atr,
2222,,exhaustion_top,4,8,0,0,legpos90,
2320,,exhaustion_top,8,5,0,0,legpos90|rise20_atr,
2364,,exhaustion_top,8,5,0,0,legpos90,
2372,,exhaustion_top,5,9,0,0,legpos90|rise20_atr|F_STRICT_top_late,
2428,,exhaustion_top,3,7,0,0,legpos90,
2488,,exhaustion_top,8,5,0,0,legpos90|rise20_atr,
2497,,exhaustion_top,8,4,0,0,legpos90|rise20_atr,
2544,,exhaustion_top,2,12,0,0,legpos90,
2663,,exhaustion_top,6,5,0,0,legpos90|rise20_atr,
2705,,exhaustion_top,3,10,0,0,legpos90|rise20_atr|dist_4h_supply_low_atr,
2737,,exhaustion_top,3,11,0,0,legpos90|dist_4h_supply_low_atr,
2747,,exhaustion_top,3,8,0,0,legpos90,
2859,,exhaustion_top,3,10,0,0,legpos90|rise20_atr|dist_4h_supply_low_atr,
2896,,exhaustion_top,5,8,0,0,legpos90,
2905,,exhaustion_top,2,13,0,0,legpos90|dist_4h_supply_low_atr,
2922,,exhaustion_top,4,8,0,0,legpos90,
2944,,exhaustion_top,10,4,0,0,legpos90,
2991,,exhaustion_top,4,8,0,0,legpos90|rise20_atr,
3011,,exhaustion_top,3,8,0,0,legpos90,
3029,,exhaustion_top,5,7,0,0,legpos90|rise20_atr|dist_4h_supply_low_atr,
3070,,exhaustion_top,7,6,0,0,legpos90|rise20_atr,
3085,,exhaustion_top,7,6,0,0,legpos90,
3102,,exhaustion_top,2,10,0,0,legpos90,
3118,,exhaustion_top,10,4,0,0,legpos90,
3126,,exhaustion_top,7,4,0,0,legpos90,
3147,,exhaustion_top,6,8,0,0,legpos90|rise20_atr,
3162,,exhaustion_top,3,9,0,0,legpos90|dist_4h_supply_low_atr,
3178,,exhaustion_top,2,13,0,0,legpos90|rise20_atr|dist_4h_supply_low_atr,
3190,,exhaustion_top,5,6,0,0,legpos90,
3219,,exhaustion_top,9,5,0,0,legpos90,
3238,,exhaustion_top,7,5,0,0,legpos90|rise20_atr,
3252,,exhaustion_top,5,7,0,0,legpos90|rise20_atr,
3326,,exhaustion_top,4,9,0,0,legpos90,
3443,,exhaustion_top,6,5,0,0,legpos90|rise20_atr,
3474,,exhaustion_top,7,5,0,0,legpos90|rise20_atr,
3491,,exhaustion_top,9,3,0,0,legpos90,
3509,,exhaustion_top,7,5,0,0,legpos90,
3622,,exhaustion_top,4,8,0,0,legpos90,
3678,,exhaustion_top,3,9,0,0,legpos90|rise20_atr|dist_4h_supply_low_atr,
3773,,exhaustion_top,7,6,0,0,legpos90,
3799,,exhaustion_top,3,9,0,0,legpos90|rise20_atr|dist_4h_supply_low_atr,
3825,,exhaustion_top,3,9,0,0,legpos90|dist_4h_supply_low_atr,
3836,,exhaustion_top,4,8,0,0,legpos90|dist_4h_supply_low_atr,
3929,,exhaustion_top,5,6,0,0,legpos90,
3949,,exhaustion_top,6,6,0,0,legpos90|rise20_atr,
4095,,exhaustion_top,3,9,0,0,legpos90|rise20_atr|dist_4h_supply_low_atr,
4243,,exhaustion_top,3,8,0,0,legpos90|rise20_atr,
4309,,exhaustion_top,4,9,0,0,legpos90|dist_4h_supply_low_atr,
4346,,exhaustion_top,3,10,0,0,legpos90|rise20_atr|dist_4h_supply_low_atr,
4372,,exhaustion_top,3,8,0,0,legpos90,
4384,,exhaustion_top,4,9,0,0,legpos90,
4401,,exhaustion_top,3,11,0,0,legpos90|dist_4h_supply_low_atr,
4429,,exhaustion_top,0,16,0,0,legpos90|rise20_atr|F_STRICT_top_late|dist_4h_supply_low_atr,
4483,,exhaustion_top,4,8,0,0,legpos90,
4513,,exhaustion_top,2,11,0,0,legpos90|rise20_atr|dist_4h_supply_low_atr,
4530,,exhaustion_top,6,5,0,0,legpos90,
4574,,exhaustion_top,2,8,0,0,legpos90,
4609,,exhaustion_top,4,7,0,0,legpos90,
4644,,exhaustion_top,2,14,0,0,legpos90|rise20_atr|dist_4h_supply_low_atr,
4677,,exhaustion_top,6,6,0,0,legpos90|rise20_atr,
4763,,exhaustion_top,3,9,0,0,legpos90,
4899,,exhaustion_top,5,6,0,0,legpos90|rise20_atr,
4908,,exhaustion_top,4,9,0,0,legpos90,
4918,,exhaustion_top,7,5,0,0,legpos90,
4926,,exhaustion_top,3,8,0,0,legpos90,
4964,,exhaustion_top,4,9,0,0,legpos90|rise20_atr|F_STRICT_top_late,
4996,,exhaustion_top,6,5,0,0,legpos90,
5016,,exhaustion_top,3,9,0,0,legpos90|rise20_atr,
5042,,exhaustion_top,4,9,0,0,legpos90|rise20_atr|F_STRICT_top_late,
5055,,exhaustion_top,3,7,0,0,legpos90,
5087,,exhaustion_top,4,9,0,0,legpos90|dist_4h_supply_low_atr,
5103,,exhaustion_top,2,9,0,0,legpos90,
5147,,exhaustion_top,4,6,0,0,legpos90,
5165,,exhaustion_top,3,10,0,0,legpos90,
5296,,exhaustion_top,4,7,0,0,legpos90,
5321,,exhaustion_top,3,9,0,0,legpos90|dist_4h_supply_low_atr,
5331,,exhaustion_top,4,7,0,0,legpos90,
5350,,exhaustion_top,6,5,0,0,legpos90,
5414,,exhaustion_top,3,10,0,0,legpos90|rise20_atr|dist_4h_supply_low_atr,
5435,,exhaustion_top,5,5,0,0,legpos90,
5478,,exhaustion_top,5,9,0,0,legpos90|rise20_atr|F_STRICT_top_late,
5530,,exhaustion_top,5,10,0,0,legpos90|dist_4h_supply_low_atr,
5555,,exhaustion_top,5,9,0,0,legpos90|dist_4h_supply_low_atr,
5627,,exhaustion_top,5,8,0,0,legpos90|dist_4h_supply_low_atr,
5668,,exhaustion_top,4,9,0,0,legpos90|rise20_atr|F_STRICT_top_late,
5701,,exhaustion_top,7,4,0,0,legpos90,
5724,,exhaustion_top,9,4,0,0,legpos90,
5772,,exhaustion_top,5,8,0,0,legpos90,
5826,,exhaustion_top,9,3,0,0,legpos90,
5842,,exhaustion_top,4,10,0,0,legpos90|rise20_atr|dist_4h_supply_low_atr,
5866,,exhaustion_top,1,13,0,0,legpos90|rise20_atr|F_STRICT_top_late,
5875,,exhaustion_top,2,12,0,0,legpos90|rise20_atr,
5920,,exhaustion_top,2,13,0,0,legpos90|dist_4h_supply_low_atr,
5955,,exhaustion_top,8,5,0,0,legpos90,
5998,,exhaustion_top,7,4,0,0,legpos90|rise20_atr,
6049,,exhaustion_top,4,9,0,0,legpos90|rise20_atr|F_STRICT_top_late,
6069,,exhaustion_top,5,6,0,0,legpos90,
6119,,exhaustion_top,7,6,0,0,legpos90|rise20_atr,
6162,,exhaustion_top,5,6,0,0,legpos90|rise20_atr,
6193,,exhaustion_top,5,7,0,0,legpos90,
6210,,exhaustion_top,5,8,0,0,legpos90,
6295,,exhaustion_top,6,5,0,0,legpos90,
6362,,exhaustion_top,4,9,0,0,legpos90|dist_4h_supply_low_atr,
6376,,exhaustion_top,6,6,0,0,legpos90,
6453,,exhaustion_top,2,13,0,0,legpos90|rise20_atr|F_STRICT_top_late|dist_4h_supply_low_atr,
6471,,exhaustion_top,5,7,0,0,legpos90|rise20_atr|F_STRICT_top_late,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
6489,,exhaustion_top,3,9,0,0,legpos90,
6523,,exhaustion_top,5,7,0,0,legpos90|rise20_atr|F_STRICT_top_late,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
6597,,exhaustion_top,5,7,0,0,legpos90|rise20_atr|F_STRICT_top_late,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
6610,,exhaustion_top,6,3,0,0,legpos90,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
6711,,exhaustion_top,3,8,0,0,legpos90,
6729,,exhaustion_top,3,7,0,0,legpos90,
6741,,exhaustion_top,2,12,0,0,legpos90,
6767,,exhaustion_top,2,13,0,0,legpos90|rise20_atr|F_STRICT_top_late|dist_4h_supply_low_atr,
6791,,exhaustion_top,10,3,0,0,legpos90,
6819,,exhaustion_top,5,9,0,0,legpos90|dist_4h_supply_low_atr,
6832,,exhaustion_top,8,5,0,0,legpos90,
6844,,exhaustion_top,8,4,0,0,legpos90,
6887,,exhaustion_top,5,7,0,0,legpos90,
6908,,exhaustion_top,6,4,0,0,legpos90,
6923,,exhaustion_top,2,9,0,0,legpos90,
6954,,exhaustion_top,4,8,0,0,legpos90|rise20_atr,
6962,,exhaustion_top,3,9,0,0,legpos90|dist_4h_supply_low_atr,
6977,,exhaustion_top,5,9,0,0,legpos90|rise20_atr|F_STRICT_top_late,
6992,,exhaustion_top,3,9,0,0,legpos90,
7022,,exhaustion_top,5,7,0,0,legpos90|rise20_atr|F_STRICT_top_late,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
7053,,exhaustion_top,6,5,0,0,legpos90,
7065,,exhaustion_top,6,7,0,0,legpos90,
7094,,exhaustion_top,3,11,0,0,legpos90|rise20_atr|dist_4h_supply_low_atr,
7119,,exhaustion_top,7,4,0,0,legpos90,
7129,,exhaustion_top,4,8,0,0,legpos90|rise20_atr,
7149,,exhaustion_top,2,9,0,0,legpos90,
7232,,exhaustion_top,5,8,0,0,legpos90,
7253,,exhaustion_top,4,7,0,0,legpos90|dist_4h_supply_low_atr,
7408,,exhaustion_top,7,2,0,0,legpos90|rise20_atr,
7426,,exhaustion_top,5,7,0,0,legpos90|rise20_atr|F_STRICT_top_late,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
7454,,exhaustion_top,4,10,0,0,legpos90|dist_4h_supply_low_atr,
7509,,exhaustion_top,5,7,0,0,legpos90,
7549,,exhaustion_top,6,7,0,0,legpos90,
7569,,exhaustion_top,3,10,0,0,legpos90|rise20_atr,
7577,,exhaustion_top,2,12,0,0,legpos90|rise20_atr,
7662,,exhaustion_top,2,11,0,0,legpos90,
7710,,exhaustion_top,4,7,0,0,legpos90|rise20_atr,
7731,,exhaustion_top,5,7,0,0,legpos90,
7765,,exhaustion_top,5,8,0,0,legpos90|rise20_atr,
7797,,exhaustion_top,1,13,0,0,legpos90|rise20_atr|F_STRICT_top_late,
7816,,exhaustion_top,4,10,0,0,legpos90|rise20_atr|F_STRICT_top_late,
7838,,exhaustion_top,3,12,0,0,legpos90,
7869,,exhaustion_top,6,6,0,0,legpos90|rise20_atr,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
7902,,exhaustion_top,5,7,0,0,legpos90|rise20_atr|F_STRICT_top_late,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
7924,,exhaustion_top,7,6,0,0,legpos90,
7933,,exhaustion_top,3,10,0,0,legpos90,
7943,,exhaustion_top,6,5,0,0,legpos90|rise20_atr,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
7993,,exhaustion_top,2,9,0,0,legpos90|rise20_atr,
8080,,exhaustion_top,8,1,0,0,legpos90,
8095,,exhaustion_top,6,3,0,0,legpos90,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
8111,,exhaustion_top,6,6,0,0,legpos90|rise20_atr|F_STRICT_top_late,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
8133,,exhaustion_top,8,3,0,0,legpos90,
8149,,exhaustion_top,7,4,0,0,legpos90,
8157,,exhaustion_top,8,3,0,0,legpos90|rise20_atr,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
8200,,exhaustion_top,6,5,0,0,legpos90,
8216,,exhaustion_top,4,8,0,0,legpos90,
8236,,exhaustion_top,4,8,0,0,legpos90,
8277,,exhaustion_top,3,8,0,0,legpos90,
8338,,exhaustion_top,2,11,0,0,legpos90|rise20_atr,
8357,,exhaustion_top,4,8,0,0,legpos90,
8371,,exhaustion_top,5,5,0,0,legpos90|rise20_atr,
8403,,exhaustion_top,4,7,0,0,legpos90,
8431,,exhaustion_top,5,8,0,0,legpos90|rise20_atr,
8460,,exhaustion_top,3,8,0,0,legpos90,
8479,,exhaustion_top,5,8,0,0,legpos90,
8497,,exhaustion_top,3,8,0,0,legpos90|rise20_atr,
8544,,exhaustion_top,3,8,0,0,legpos90|rise20_atr,
8589,,exhaustion_top,1,15,0,0,legpos90|rise20_atr|F_STRICT_top_late|dist_4h_supply_low_atr,
8622,,exhaustion_top,8,4,0,0,legpos90,
8635,,exhaustion_top,8,4,0,0,legpos90|rise20_atr,
8659,,exhaustion_top,3,7,0,0,legpos90,
8765,,exhaustion_top,5,7,0,0,legpos90|rise20_atr|F_STRICT_top_late,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
8823,,exhaustion_top,6,5,0,0,legpos90|rise20_atr,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
8858,,exhaustion_top,5,7,0,0,legpos90|rise20_atr|F_STRICT_top_late,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
8878,,exhaustion_top,6,5,0,0,legpos90,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
8893,,exhaustion_top,6,6,0,0,legpos90|rise20_atr,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
8905,,exhaustion_top,5,6,0,0,legpos90|rise20_atr,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
8923,,exhaustion_top,5,7,0,0,legpos90|rise20_atr|F_STRICT_top_late,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
8940,,exhaustion_top,6,5,0,0,legpos90|rise20_atr,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
8966,,exhaustion_top,5,7,0,0,legpos90,
8978,,exhaustion_top,6,6,0,0,legpos90,
9007,,exhaustion_top,9,4,0,0,legpos90,
9081,,exhaustion_top,6,9,0,0,legpos90,
9105,,exhaustion_top,6,4,0,0,legpos90,
9199,,exhaustion_top,7,5,0,0,legpos90,
9215,,exhaustion_top,2,11,0,0,legpos90,
9243,,exhaustion_top,4,8,0,0,legpos90|rise20_atr|F_STRICT_top_late,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
9256,,exhaustion_top,6,5,0,0,legpos90|rise20_atr,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
9287,,exhaustion_top,4,7,0,0,legpos90|rise20_atr,
9297,,exhaustion_top,2,10,0,0,legpos90|rise20_atr,
9304,,exhaustion_top,2,10,0,0,legpos90|rise20_atr,
9314,,exhaustion_top,4,8,0,0,legpos90|dist_4h_supply_low_atr,
9329,,exhaustion_top,6,6,0,0,legpos90|rise20_atr,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
9345,,exhaustion_top,8,3,0,0,legpos90,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
9368,,exhaustion_top,5,7,0,0,legpos90|rise20_atr|F_STRICT_top_late,sinal de topo (legpos/F_STRICT/bear-div) sem supply overhead 4H/D1 confirmando teto
